round,acc_train,acc_test,loss_train,loss_test
1,28.751953125,10.078125,1.9274437391757964,2.8981591880321504
2,40.197265625,34.855018043518065,1.6164443224668503,1.8399868071079255
3,44.52734375,42.68780040740967,1.5007602882385254,1.56402086019516
4,48.154296875,47.15519828796387,1.418139894604683,1.439777773618698
5,50.1875,49.0730167388916,1.3635179710388183,1.403499147295952
6,52.1875,52.572115421295166,1.3135201305150985,1.326550966501236
7,54.123046875,53.9438099861145,1.2607902818918229,1.2907376676797866
8,55.693359375,55.68659858703613,1.217498427629471,1.247164222598076
9,57.115234375,56.404747581481935,1.1803399857878685,1.219356071949005
10,58.66015625,57.863581848144534,1.1456940779089928,1.1821729451417924
11,59.853515625,58.966346168518065,1.1132442831993103,1.1516850471496582
12,60.9140625,59.425330543518065,1.0841719752550125,1.1579394698143006
13,62.203125,61.1921573638916,1.0560626450181008,1.1018843904137612
14,63.587890625,62.13040857315063,1.0267223247885704,1.0805340647697448
15,64.046875,63.730468559265134,1.0061728191375732,1.0419189989566804
16,65.267578125,63.538160991668704,0.9751205289363861,1.0556809574365615
17,66.162109375,64.4779146194458,0.9509805238246918,1.0349741011857987
18,66.41015625,65.67082347869874,0.9398708623647689,0.9788855373859405
19,67.263671875,65.05859394073487,0.9143663465976715,1.0039945766329765
20,68.5,66.07121381759643,0.8941880053281783,0.989565746486187
21,68.84765625,66.32587156295776,0.8783823025226593,0.9679774910211563
22,69.732421875,66.72325706481934,0.8527131313085556,0.9431974068284035
23,70.333984375,68.10622005462646,0.836681410074234,0.9362699955701828
24,70.828125,68.5066104888916,0.824821047782898,0.90762008279562
25,71.40234375,69.1376202583313,0.8061494779586791,0.8970279157161712
26,72.09765625,68.67863578796387,0.7868383350968362,0.9159477576613426
27,72.353515625,69.96018619537354,0.7782831957936287,0.8767653688788414
28,73.34375,71.08698921203613,0.759808328151703,0.841749583184719
29,73.556640625,69.954176902771,0.7458504447340966,0.8912363439798355
30,74.296875,71.57902641296387,0.7261255066096783,0.8333592101931572
31,74.736328125,72.3520133972168,0.7171954098343849,0.7946753963828087
32,75.001953125,72.1980167388916,0.7065037316083908,0.8170339450240135
33,75.111328125,72.1078724861145,0.6940346193313599,0.8297160878777504
34,76.099609375,73.0581428527832,0.677500225007534,0.7936260715126991
35,76.556640625,73.8266227722168,0.6681161059439182,0.7790529981255532
36,76.712890625,73.04236793518066,0.6614286780357361,0.8036372527480126
37,76.8828125,74.9308895111084,0.6562582738697529,0.7542852833867073
38,77.453125,73.00180301666259,0.6406742767989636,0.7987257823348045
39,78.005859375,74.23377418518066,0.6266282777488231,0.7663846835494041
40,78.173828125,73.5261417388916,0.6212113252282142,0.7793879121541977
41,78.822265625,74.55979557037354,0.607525242716074,0.7466238826513291
42,78.822265625,74.24203758239746,0.6006275343894958,0.7967806816101074
43,79.02734375,75.42743377685547,0.5953867428004742,0.7294480495154858
44,79.857421875,73.58698902130126,0.5755354939401149,0.8006283432245255
45,79.732421875,76.06144828796387,0.5768993784487247,0.6981713458895683
46,80.193359375,76.65790271759033,0.566182099878788,0.6829802632331848
47,80.619140625,75.107421875,0.5590330176055431,0.7550165310502053
48,80.541015625,76.4115083694458,0.5511127988994121,0.6890492722392082
49,81.015625,76.58052864074708,0.5422131568938494,0.7073786720633507
50,81.259765625,76.05168266296387,0.5327386556565761,0.7194356173276901
