round,acc_train,acc_test,loss_train,loss_test
1,28.2578125,12.829026436805725,1.9437936681509018,2.4131369471549986
2,39.546875,34.0685097694397,1.6290547221899032,1.8362485617399216
3,44.943359375,45.4409556388855,1.4954093885421753,1.4858957171440124
4,48.451171875,49.476412296295166,1.4142609393596648,1.3886050641536714
5,51.4296875,52.02824516296387,1.3370033866167068,1.3228270620107652
6,53.134765625,53.873197078704834,1.2925110453367235,1.275097531080246
7,55.27734375,54.77088346481323,1.2374939253926276,1.2557438522577287
8,56.7421875,58.101712703704834,1.1945818704366684,1.1662805557250977
9,58.228515625,59.329176616668704,1.1525752282142638,1.1358610048890114
10,59.744140625,60.71965131759644,1.1175468561053274,1.1132312819361687
11,60.755859375,61.9396032333374,1.0899019679427147,1.0829493194818496
12,62.3515625,62.54206714630127,1.055758967101574,1.049663206934929
13,63.365234375,63.71544466018677,1.0281425261497499,1.0312111914157867
14,64.47265625,64.87830533981324,0.9968826520442964,0.9967903405427933
15,65.28125,65.76021633148193,0.973255713582039,0.9756770968437195
16,65.607421875,65.7737380027771,0.9576436001062394,0.9641476452350617
17,67.087890625,67.2633713722229,0.9276757726073266,0.9424216344952583
18,67.794921875,66.12830514907837,0.911911815404892,0.9573220610618591
19,68.443359375,67.85757188796997,0.8887405323982239,0.9101149320602417
20,68.751953125,68.66811904907226,0.8822989797592162,0.8913733854889869
21,69.681640625,69.84149627685547,0.8583924475312233,0.8588035255670547
22,70.298828125,69.35621995925904,0.8406207117438317,0.8946467235684394
23,71.12109375,70.1119291305542,0.817592499256134,0.8563985079526901
24,71.73046875,70.9284854888916,0.8035126495361329,0.8329858317971229
25,72.14453125,70.58293266296387,0.7882252678275108,0.8384308859705925
26,72.51953125,72.6968147277832,0.7725023582577706,0.8107649073004722
27,73.017578125,72.34825706481934,0.7582391187548637,0.7959384441375732
28,73.568359375,72.67352771759033,0.7428159824013709,0.7978061154484749
29,74.328125,72.50901432037354,0.7206616985797882,0.7999977305531502
30,74.802734375,73.81009616851807,0.7163725817203522,0.7621883690357208
31,75.421875,73.15129203796387,0.6963537330925466,0.7784849658608437
32,75.88671875,74.59960956573487,0.6821502441167832,0.7361437857151032
33,76.240234375,74.8046875,0.675228017270565,0.7324307799339295
34,76.537109375,74.59359989166259,0.6632512503862381,0.7228259757161141
35,77.34765625,74.7806489944458,0.6476434451341629,0.7368052393198014
36,77.830078125,76.07572116851807,0.6327584141492844,0.6975192368030548
37,77.76953125,76.05844364166259,0.6286410248279573,0.6989175990223885
38,78.244140625,76.70522842407226,0.6168610520660878,0.6768592715263366
39,79.0546875,76.6105770111084,0.5951206015050412,0.6974588885903359
40,79.263671875,76.71875019073487,0.5921957720816136,0.6823111370205879
41,79.2890625,77.0515323638916,0.5838060982525348,0.6758084669709206
42,79.96875,77.36328144073487,0.5697718700766563,0.6658905141055584
43,80.173828125,77.22956733703613,0.5652446742355823,0.6899570345878601
44,80.201171875,77.5443208694458,0.56107338860631,0.665495066344738
45,80.787109375,77.783203125,0.5466504153609275,0.6510551750659943
46,80.9296875,77.5533353805542,0.5422685371339321,0.670556104183197
47,81.455078125,78.37364768981934,0.531503442823887,0.6407196566462516
48,81.615234375,78.76877994537354,0.5232259534299374,0.6304952315986156
49,81.783203125,78.4284854888916,0.5196297310292721,0.6353487104177475
50,82.11328125,78.1693208694458,0.509314523935318,0.6486936144530773
