round,acc_train,acc_test,loss_train,loss_test
1,28.146484375,11.329627418518067,1.9439424228668212,2.6150393784046173
2,38.935546875,34.4673978805542,1.636078143119812,1.8703365862369536
3,44.107421875,43.98212146759033,1.5150564879179,1.5150735884904862
4,47.6015625,47.6487380027771,1.431034922003746,1.4537206023931504
5,50.10546875,49.755108165740964,1.3588176292181013,1.3827883809804917
6,52.421875,51.6481369972229,1.3107901537418365,1.3527916967868805
7,54.181640625,51.934344959259036,1.2603650492429732,1.3374804347753524
8,55.955078125,54.86328125,1.2139827850461007,1.263344693183899
9,57.748046875,57.02448930740356,1.1712556833028793,1.2162038132548332
10,59.08203125,58.56219959259033,1.1363451966643334,1.1622789606451989
11,59.986328125,58.94531259536743,1.1049228170514107,1.1666615054011344
12,61.533203125,61.399489116668704,1.0697865676879883,1.1088460102677344
13,62.794921875,61.21769828796387,1.0437282195687296,1.1161688283085822
14,63.61328125,62.551081562042235,1.0107970705628395,1.087329712510109
15,64.689453125,63.737980651855466,0.9909027129411697,1.0385119289159774
16,65.474609375,63.9024941444397,0.9666604337096214,1.0199234932661057
17,66.458984375,64.7783953666687,0.9410364320874214,1.0147637620568275
18,67.296875,63.5464243888855,0.9170742553472518,1.0623666629195214
19,67.724609375,66.02163457870483,0.9004542273283004,0.9748445391654968
20,68.7421875,66.09074535369874,0.8846171090006829,0.9839443549513817
21,69.552734375,66.7330228805542,0.8615340441465378,0.9286962866783142
22,69.998046875,68.40970525741577,0.841725392639637,0.9067728251218796
23,70.9609375,66.6999701499939,0.8224757120013237,0.9665478274226189
24,71.544921875,69.96920070648193,0.8058504340052604,0.8555706351995468
25,71.767578125,69.1353666305542,0.7934394845366478,0.9026056408882142
26,72.6015625,69.76862983703613,0.7751806503534316,0.8782393038272858
27,73.314453125,70.686598777771,0.758061442375183,0.8339303642511368
28,73.3671875,70.26817874908447,0.7482107278704644,0.8861629217863083
29,74.396484375,70.56640625,0.7287412202358245,0.8463483527302742
30,74.552734375,72.2318208694458,0.7229832914471627,0.8242617607116699
31,75.373046875,71.64963932037354,0.6985586829483509,0.8241574347019196
32,75.58984375,72.3775541305542,0.6870752397179604,0.8223854243755341
33,76.138671875,73.37064304351807,0.6802787017822266,0.7862199619412422
34,76.572265625,73.66210956573487,0.669416184425354,0.7539181232452392
35,76.83203125,73.66962127685547,0.658943297713995,0.7793429434299469
36,77.642578125,74.26457328796387,0.6415789341181517,0.7646744161844253
37,77.572265625,72.83728942871093,0.6370497903227805,0.8040536656975746
38,77.89453125,73.95132217407226,0.626464771926403,0.78069359511137
39,78.60546875,75.5851863861084,0.609887019097805,0.7271753683686256
40,78.599609375,74.44035472869874,0.6066550424695014,0.7581860318779945
41,79.01171875,75.16526432037354,0.5948366248607636,0.740599974989891
42,79.654296875,76.2552583694458,0.5844301910698414,0.6968885734677315
43,79.58984375,75.10066089630126,0.5786804574728012,0.7417345464229583
44,79.794921875,75.85336532592774,0.5749876335263252,0.7245901480317116
45,80.2109375,76.220703125,0.5617593015730381,0.7260829642415046
46,80.51171875,74.80018043518066,0.5561481955647468,0.7665945798158645
47,80.712890625,77.3264720916748,0.5476851551234722,0.6773174613714218
48,81.01953125,77.145432472229,0.5408099003136158,0.6833290763199329
49,81.177734375,76.60982551574708,0.5366488510370255,0.7082665979862213
50,81.341796875,76.8892728805542,0.5310837011039257,0.6941124856472015
