round,acc_train,acc_test,loss_train,loss_test
1,28.900390625,10.652043271064759,1.9102096480131148,2.4207696437835695
2,40.134765625,32.978515768051146,1.6085363191366195,1.8336992532014846
3,45.0859375,43.231670665740964,1.4864418333768845,1.5521167695522309
4,49.091796875,47.662259578704834,1.3909540051221847,1.4270021587610244
5,51.552734375,50.6302583694458,1.3269165444374085,1.3452063500881195
6,53.5859375,52.34375,1.2743831765651703,1.3169324964284896
7,56.146484375,55.6820912361145,1.2156728824973106,1.236046913266182
8,57.69140625,57.862079334259036,1.171668221950531,1.160860314965248
9,58.822265625,58.12124404907227,1.1343600043654443,1.1671360582113266
10,60.658203125,60.772986793518065,1.0936764019727707,1.113649843633175
11,62.1328125,60.7211537361145,1.0593956643342972,1.0952467322349548
12,62.63671875,61.71950130462646,1.0354930314421655,1.085006208717823
13,63.91796875,63.214393043518065,1.012549810707569,1.0404110595583915
14,65.34765625,64.25105171203613,0.9792810228466987,1.0160065039992332
15,66.123046875,65.67082328796387,0.9549539819359779,0.9788126692175865
16,67.177734375,66.4430588722229,0.9257829004526139,0.9577959477901459
17,67.908203125,66.4415566444397,0.907241839170456,0.9484772697091103
18,68.193359375,67.78470554351807,0.8973062580823898,0.911355608701706
19,69.154296875,67.9484676361084,0.8701014992594718,0.9079304367303849
20,69.7421875,68.75600967407226,0.8516926604509354,0.8877851665019989
21,70.34765625,68.83188095092774,0.8387131068110467,0.88649071007967
22,71.017578125,69.4809196472168,0.8154964104294777,0.8717503398656845
23,71.7265625,69.6461841583252,0.7991132402420045,0.8719105556607246
24,71.810546875,72.13641815185547,0.7887529569864273,0.8032979428768158
25,72.8515625,72.08158073425292,0.7693022552132607,0.8143884286284446
26,73.83984375,72.02448921203613,0.7419480623304844,0.8117936730384827
27,73.822265625,73.31355171203613,0.7427168074250222,0.7717402577400208
28,74.814453125,73.2369291305542,0.7183464971184731,0.7701704189181328
29,74.751953125,73.4427583694458,0.7092332971096039,0.7549370840191841
30,75.548828125,74.79942893981934,0.6885999149084091,0.7201959416270256
31,76.146484375,74.61012630462646,0.6826160740852356,0.7272539123892784
32,76.416015625,74.9752103805542,0.673513149023056,0.7165747001767159
33,76.73046875,75.19756622314453,0.656663019657135,0.7139097407460213
34,77.23046875,75.3500602722168,0.6421650068461895,0.7098829321563244
35,77.736328125,76.53921260833741,0.6313667085766792,0.6860496804118157
36,78.025390625,76.71123790740967,0.624004511833191,0.6845043137669563
37,78.1328125,77.15670070648193,0.6184266363084316,0.6687943287193775
38,78.791015625,76.17638244628907,0.6023146879673005,0.7031400933861732
39,79.068359375,76.8997896194458,0.5945276318490504,0.6815000817179679
40,79.5,76.8051383972168,0.5795757745206356,0.6810378104448318
41,79.876953125,76.59780654907226,0.5761730922758579,0.692761842906475
42,80.005859375,77.89212760925292,0.5680607844889164,0.6575085312128067
43,80.51953125,78.2564603805542,0.5565286481380463,0.6304262161254883
44,80.611328125,77.62094364166259,0.542151611968875,0.6604768320918083
45,80.7265625,78.551682472229,0.5422597277164459,0.626337169110775
46,81.431640625,78.89948921203613,0.5314162674546242,0.6196356453001499
47,81.853515625,79.013671875,0.519316418170929,0.6227624118328094
48,81.72265625,78.876953125,0.5185539422929286,0.6304267063736916
49,82.150390625,79.28335342407226,0.5048740162700415,0.6227184191346169
50,82.404296875,79.6589542388916,0.4960687658935785,0.6032735370099545
