round,acc_train,acc_test,loss_train,loss_test
1,28.095703125,12.602914643287658,1.9410672199726104,2.3566800534725187
2,39.890625,35.71289067268371,1.6188523364067078,1.7918363243341446
3,45.017578125,45.72716341018677,1.4879843997955322,1.4824752926826477
4,48.33203125,47.959735584259036,1.3990117794275283,1.4220870554447174
5,51.04296875,51.36493396759033,1.340149817466736,1.3393084943294524
6,53.431640625,53.924278831481935,1.2841360449790955,1.2783562332391738
7,55.3671875,56.45207328796387,1.2284284096956253,1.2173575207591056
8,57.0546875,57.64423084259033,1.188793079853058,1.1888290271162987
9,58.55078125,58.903245258331296,1.1481671488285063,1.1350628226995467
10,60.337890625,61.19441108703613,1.1094727221131326,1.0862381428480148
11,61.130859375,61.845703125,1.0864826825261116,1.0580633774399757
12,62.283203125,62.80498790740967,1.052716558277607,1.0434901505708694
13,63.548828125,63.7447416305542,1.0144124078750612,1.017052249610424
14,64.44140625,64.2600661277771,0.9896747323870659,1.01979511231184
15,65.46484375,65.47100372314453,0.9705525961518287,0.9891388580203057
16,66.173828125,64.67247610092163,0.9486741518974304,0.9940042108297348
17,66.97265625,66.22370767593384,0.9231090560555458,0.9455807343125343
18,68.015625,67.66451301574708,0.9058697178959847,0.9095755979418755
19,68.55859375,68.26096744537354,0.8878138178586961,0.9048911988735199
20,69.318359375,68.58398418426513,0.8640932491421699,0.8939877092838288
21,69.59375,69.32917652130126,0.8551294893026352,0.8750458747148514
22,70.38671875,68.7349760055542,0.8302759790420533,0.8844911172986031
23,71.3515625,69.921875,0.8129038950800895,0.8545383661985397
24,71.658203125,71.38747005462646,0.799186592400074,0.8261475563049316
25,72.197265625,71.07421894073487,0.7829495054483414,0.8420929908752441
26,72.72265625,71.37920665740967,0.7735646030306815,0.8232469409704208
27,73.333984375,72.96048679351807,0.752232820391655,0.786028590798378
28,73.9296875,72.88686885833741,0.7376909363269806,0.7823456153273582
29,74.345703125,73.4585334777832,0.7244080221652984,0.7638007715344429
30,74.904296875,73.79206733703613,0.710905526727438,0.7666042640805244
31,75.29296875,73.21589546203613,0.7010217493772506,0.7773904979228974
32,75.59765625,74.7370792388916,0.690482577085495,0.7322585076093674
33,76.6484375,74.69350967407226,0.6694532735645771,0.7452722653746605
34,76.88671875,75.2584135055542,0.6597039800882339,0.7210745632648468
35,76.796875,75.50105171203613,0.6570261257886887,0.7259451732039451
36,77.400390625,74.78440494537354,0.6388250842690468,0.7399952709674835
37,77.6484375,75.35005989074708,0.633739686012268,0.7256382256746292
38,77.787109375,76.54522228240967,0.618956821411848,0.7028026126325131
39,78.50390625,76.9621395111084,0.6104960462450981,0.6770078331232071
40,79.119140625,76.99143619537354,0.5946199840307236,0.6895807474851608
41,79.28125,76.47611179351807,0.5937189614772796,0.7048211768269539
42,79.689453125,77.6607572555542,0.574988543689251,0.6538874961435794
43,80.0859375,77.51277046203613,0.5743551348149777,0.6728184551000596
44,79.880859375,77.72686290740967,0.5668918550014496,0.6711336866021156
45,80.578125,77.60967540740967,0.5520489495992661,0.6821550577878952
46,80.732421875,77.9987979888916,0.5508301265537738,0.670242254436016
47,80.8515625,77.77118396759033,0.5467793561518193,0.6782183557748794
48,81.373046875,78.59299869537354,0.5286538282036781,0.6330698058009148
49,81.69140625,78.23242206573487,0.5180468787252903,0.6528205253183842
50,81.95703125,78.99113578796387,0.5148111481964588,0.6353820003569126
