round,acc_train,acc_test,loss_train,loss_test
1,28.18359375,10.504807662963866,1.9482324743270873,3.7971832394599914
2,39.462890625,35.05408654212952,1.6378392171859741,1.819844827055931
3,43.7578125,43.3323317527771,1.5196289747953415,1.5402857422828675
4,47.349609375,46.607572078704834,1.4322012108564377,1.4606467127799987
5,50.123046875,48.77929697036743,1.3725132703781129,1.4010441035032273
6,51.865234375,50.670072078704834,1.3211952698230742,1.3638082414865493
7,53.890625,52.75841341018677,1.2686636316776276,1.3001548767089843
8,55.6328125,53.42623205184937,1.224971757531166,1.3095047235488892
9,56.775390625,56.39498205184937,1.188706374168396,1.2263516515493393
10,58.849609375,57.07031259536743,1.146804071366787,1.224717903137207
11,59.953125,58.3315806388855,1.1171261554956435,1.163809522986412
12,60.86328125,59.616135883331296,1.0886436808109283,1.1426152393221856
13,62.16796875,59.95567903518677,1.0583642527461052,1.1369574055075646
14,63.359375,61.974158668518065,1.0283220943808555,1.078792841732502
15,64.001953125,63.191856956481935,1.0078917559981346,1.052848020195961
16,65.064453125,62.6209436416626,0.9754042756557464,1.103466260433197
17,65.908203125,63.8619288444519,0.9537414690852165,1.0464314088225364
18,66.63671875,64.35321521759033,0.9386720913648606,1.0182949542999267
19,67.185546875,65.47325735092163,0.9169716206192969,0.9851403892040252
20,68.384765625,65.9780650138855,0.8977595895528794,0.9920366033911705
21,68.484375,65.12319707870483,0.8905120250582694,1.002214454114437
22,69.271484375,67.17397823333741,0.8623147803544999,0.9389216095209122
23,69.771484375,66.0066104888916,0.8491037622094154,0.994697442650795
24,70.169921875,68.91826915740967,0.8322626331448555,0.9070941969752312
25,71.271484375,67.34825716018676,0.8132992017269135,0.9566647753119468
26,71.677734375,68.72295684814453,0.7950072202086449,0.9266502439975739
27,71.884765625,68.98963375091553,0.7881699016690255,0.8960518062114715
28,73.267578125,70.68734970092774,0.7649967092275619,0.8703951850533486
29,73.140625,70.29897842407226,0.7557659578323365,0.871115742623806
30,73.9921875,71.20117168426513,0.7328285065293312,0.8538528814911842
31,74.28125,70.75871410369874,0.7255255982279778,0.8479198902845383
32,74.681640625,70.75570926666259,0.7167037528753281,0.8559834480285644
33,74.9453125,71.9906852722168,0.7024256736040115,0.8224159494042397
34,75.990234375,71.70973558425904,0.683986712694168,0.8538566499948501
35,75.87890625,73.15129203796387,0.6780161663889885,0.8065290361642837
36,76.20703125,73.3353364944458,0.6697853392362594,0.8000736013054848
37,76.4140625,73.64558296203613,0.6637427055835724,0.7933049082756043
38,77.0625,72.69230785369874,0.6493480196595192,0.8181161046028137
39,77.84375,74.24579334259033,0.6317198269069195,0.7828311204910279
40,77.990234375,73.115234375,0.6229589547216892,0.7895812764763832
41,78.580078125,73.678635597229,0.6118491783738136,0.7948279768228531
42,78.48828125,73.63055896759033,0.610970761924982,0.8206762984395027
43,78.93359375,73.55694103240967,0.6026792079210281,0.8053892970085144
44,79.490234375,73.50210361480713,0.5848450253903865,0.7949796617031097
45,79.3984375,75.02328720092774,0.579149736315012,0.7412918344140053
46,79.58984375,75.13296260833741,0.5714459380507468,0.7240332089364528
47,80.087890625,75.01277027130126,0.5634894947707653,0.7744712352752685
48,80.34375,76.88176078796387,0.5571165339648724,0.6911648437380791
49,80.779296875,75.85862369537354,0.5448407125473023,0.7477652981877327
50,80.982421875,77.23407440185547,0.5363273841142655,0.6801179260015487
